entry_id,title,jurisdiction,year,text_quality,n_models,policy_type,binding_nature,c1_clarity,c2_resources,c3_authority,c4_accountability,c5_coherence,e1_framework,e2_rights,e3_governance,e4_operationalisation,e5_inclusion,capacity_score,ethics_score,overall_score,mean_spread,income_group,income_binary,region,region_code,gdp_pc,is_international,log_gdp_pc
64b78512b14b,Romania's National AI Strategy,Romania,2019.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,43800.0,False,10.687389096364537
332bbdd99aa9,Scientific Advice to European Policy in a Complex World,European Union,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
881108e7776b,European Coordinated Plan on Artificial Intelligence,European Union,2019.0,stub,3,Strategy,Soft law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,Unknown,,Unknown,,,True,
ca7645eeb7a7,AI Mission Austria 2030,Austria,2019.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
f38e924d344a,AI Start-up Hub,Colombia,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
add6d9fae2f7,Centre for the Fourth Industrial Revolution (C4IR) Network,Colombia,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
5c319a9c90da,Automated Driving Regulation,Austria,2019.0,good,3,Legislation,Hard law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
2a262e2e0ef0,AI Network,United Arab Emirates,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Middle East & North Africa,MENA,88200.0,False,11.387362241994882
f57bdd0e6620,Global AI Initiatives Navigator (GAIIN),OECD/GPAI,2019.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,Unknown,,Unknown,,,True,
7b1e0199d772,AI Principles and Ethics for the Emirate of Dubai,United Arab Emirates,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Middle East & North Africa,MENA,88200.0,False,11.387362241994882
150f572488b6,OECD AI Principles,OECD/GPAI,2019.0,stub,3,Other,Soft law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,Unknown,,Unknown,,,True,
beded2de9cc0,Cloud Strategy for the Flemish Administration,Belgium,2019.0,thin,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
01869e156cbf,AI in Animal and Terrestrial systems - WUR,Netherlands,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,74000.0,False,11.211820372186306
e193dc28ea74,Start your AI journey,Sweden,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
9e2ef2fcc995,Start-up Hub Portal,Portugal,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
d8486bec554a,PFR Ventures,Poland,2019.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
341bd759317b,GAIA-X,France,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
ef2b88549956,"Lighthouses of AI for Environment, Climate, Nature, and Resources",Germany,2019.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
c44821f21102,Flanders AI Research Programme,Belgium,2019.0,good,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
4d2029e4b38c,"Poland's Public Data Opening Programme, part of the Programme of Integrated Informatisation of the State (PZIP)",Poland,2019.0,good,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
a947e97d6127,Optimization of Data Collection and Control Technology for Biomass Combustion Systems,Germany,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
a7947ec24f0e,Improvements in the Efficiency of Public Spending Through the Appropiate Use of Digital Technologies in the Costa Rican Public Sector,Costa Rica,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
eec7e7165025,Personal Data Anonymisation Module in the Unified State Register of Court Decisions,Ukraine,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Lower middle income,Developing,Europe & Central Asia,ECA,16400.0,False,9.70503661381229
9de91b5a3262,Finland's AI Accelerator,Finland,2018.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,62200.0,False,11.03811027872727
b92187b8a004,AI in the Public Sector,Colombia,2018.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
79e4b8b5aab2,EDUC.AR,Argentina,2018.0,thin,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,28800.0,False,10.268130666124037
0494123e47df,EU Strategy for Artificial Intelligence,European Union,2018.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,Unknown,,Unknown,,,True,
b30cf587a9d2,TechGarden,Kazakhstan,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
91409d464a91,AI for Industry,Singapore,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
0d1bf6bfae23,Advisory Council on the Ethical Use of AI and Data,Singapore,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
310293e7a1a7,AI for Everyone,Singapore,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
f0fc917df220,Aus4innovation (Australia and Vietnam),Australia,2018.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
c60b285a92a7,AI Research Programme,Singapore,2018.0,thin,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
0666d258c62a,AI Use Cases in the Public Sector,Mexico,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
6255af4a30b3,Towards an AI Strategy in Mexico: Harnessing the AI Revolution,Mexico,2018.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
6b80daddfbf3,Program for the Development of the Software Industry and Innovation,Mexico,2018.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
4bc4011a5143,Mexican National AI Agenda,Mexico,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
1dd846825a03,Estonian Catalogue of Public Sector Information Systems,Estonia,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,51500.0,False,10.849337086651827
f095a2a1c6b7,Principles and Impact Analysis Guide for the Development and Use of Systems Based on Artificial Intelligence in the Federal Public Administration,Mexico,2018.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
589acdeb1927,"The Administrative Provisions of a General Nature for the Preparation, Submission, and Assessment of Impact Assessments on the Protection of Personal Data",Mexico,2018.0,stub,3,Regulation,Binding regulation,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.4,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
e046b20dffda,Research Programme On Governance Of AI And Data Use,Singapore,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
4dc764116902,"""Digital Kazakhstan"" Government Programme",Kazakhstan,2018.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
d0eaf4fdbfb2,Inter-Ministerial Working Party on AI,Norway,2018.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,Europe & Central Asia,ECA,87900.0,False,11.383955083673268
47a31e93c049,Committee for Technological Innovation and Ethics (KOMET),Sweden,2018.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
942aca7dde7d,Teknofest Aerospace and Technology Festival,Türkiye,2018.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
4834244f55a3,Maker Labs (Deneyap),Türkiye,2018.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
cd2cf91bca5e,AI Use Cases in the Public Sector,Uruguay,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Latin America & Caribbean,LAC,29200.0,False,10.281923988256374
db1c36ca8b31,Mauritius Artificial Intelligence AI Strategy,Mauritius,2018.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Upper middle income,Developing,Sub-Saharan Africa,SSA,30800.0,False,10.335269968961667
abaf1a44c831,Improvements in the Efficiency of Public Spending Through the Appropriate Use of Digital Technologies in the Costa Rican Public Sector,Costa Rica,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
c5dd9a20f6ba,Smart Data UKIMET,Kazakhstan,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
48577b1e5e69,Digital Transformation Strategy: The Bicentennial of Costa Rica,Costa Rica,2018.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
314373d7dec5,National Standards for Autonomous Vehicle Testing,China (People’s Republic of),2018.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,False,
e5575d96ea30,AI R&D Strategy,Korea,2018.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
c5fe0af34b9f,6th National Informatisation Master Plan for an Intelligent Information Society,Korea,2018.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
92c5885ce39d,Declaration of Cooperation on AI,European Union,2018.0,stub,3,Declaration,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,Unknown,,Unknown,,,True,
3b51d0425089,Code of Practice: Testing of Automated Driving on Public Roads,Austria,2018.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
a330b0ca3276,Welsh Language Technology Action Plan,United Kingdom,2018.0,stub,3,Action Plan,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
855a1ef30ab1,Automated and Electric Vehicles Bill,United Kingdom,2018.0,good,3,Legislation,Hard law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
4a45388ca938,National Centre for Computing Education,United Kingdom,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,Europe & Central Asia,ECA,62400.0,False,11.041320554357519
b0d72fa0ca42,"Crop Optimisation through Sensing, Understanding and Visualisation (CONSUS)",Ireland,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,118000.0,False,11.678439903447801
643348b900c1,Slovak Center for Artificial Intelligence Research (AISlovakIA),Slovak Republic,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,43100.0,False,10.671278276091838
47ff899206c4,Technovation Girls,Portugal,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
66902da51035,E-prescriptions,Czech Republic,2018.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
fda218cf690e,AI Usage in the Flemish Public Employment Service (VDAB),Belgium,2018.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
5aadcfab14e4,Leuven.AI,Belgium,2018.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
60c8f4ba81d3,Etalon of National Interpreted Genome Map in Czech Republic (ENIGMA),Czech Republic,2018.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
2a2df7016065,National Rescue Service,Hungary,2018.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,44600.0,False,10.705489138008156
cd3a4d90c6ac,Prosperity Through Innovation,Australia,2017.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
4070cc9bb7ae,Doctoral Graduates' Employment,Portugal,2017.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
60be109d7dfd,Law on Road Traffic Safety (Self-Driving Cars),Lithuania,2017.0,good,3,Regulation,Hard law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,51000.0,False,10.839580911706463
fcef32f8b5b9,AI LAB,United Arab Emirates,2017.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Middle East & North Africa,MENA,88200.0,False,11.387362241994882
1bc7eeab2ab8,Ho Chi Minh Smart City,Viet Nam,2017.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Lower middle income,Developing,East Asia & Pacific,EAP,15500.0,False,9.648595302907339
c3d430ea6565,AI Open Innovation Hub,Korea,2017.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
08b0077ed428,Pilot Project on AI for Cancer Treatment,Kazakhstan,2017.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
0219858afb5f,Presidential Committee on the Fourth Industrial Revolution,Korea,2017.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
5d154b2c725a,Community of Professional Educators (COPE) sessions,Malta,2017.0,thin,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
d815f6d5295d,Belgium’s Participation in EuroHPC Joint Undertaking,Belgium,2017.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
97fab1b0df6d,Choose France programme,France,2017.0,good,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
2ec4ad8d3523,UAE National Strategy for AI,United Arab Emirates,2017.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Middle East & North Africa,MENA,88200.0,False,11.387362241994882
d1298284bc88,32nd Amendment to the Austrian Motor Vehicles Act,Austria,2016.0,good,3,Legislation,Hard law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,Europe & Central Asia,ECA,72000.0,False,11.184421397998193
c278081e08e1,Project on Fostering Productive Innovation,Kazakhstan,2016.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
ff180d204e51,PhD Research and Training Grant Program,Kazakhstan,2016.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
fafaa392c843,Council for Information and Communication Technologies in Public Administration,Portugal,2016.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
b79e5415fd16,Federal Automated Vehicles Policy,United States,2016.0,thin,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,High income,High income,North America,NAM,85300.0,False,11.35392973347977
ee14846a32aa,Strategic framework of National Cloud Computing,Czech Republic,2016.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
63531f589887,Innovation Centre Nikola Tesla,Croatia,2016.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,42500.0,False,10.657259354912508
68ffffbec54f,MyFab,Sweden,2016.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
5ad62fdf9f2a,EU Cloud Initiative,European Union,2016.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
5784c9e6cc46,"Road Map, Focused on the Development of Competencies",Kazakhstan,2016.0,stub,3,Road Map,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
2af11a0e1e9b,Digital Society Initiative,Switzerland,2016.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,High income,High income,Europe & Central Asia,ECA,91900.0,False,11.428456308343778
b4883265931d,Wallonian Digital Agency,Belgium,2015.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
9f5dac9c79e8,Open Data Portal (Public Sector Data),Bulgaria,2015.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
a4674198456c,National Plan for the Advancement of Language Technologies,Spain,2015.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,55000.0,False,10.915088464214607
990ed8b11246,Pulse Lab Kampala,Uganda,2015.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low income,Developing,Sub-Saharan Africa,SSA,2900.0,False,7.9724660159745655
a808ce2acd5a,Centre of Excellence for AI Internet of Things (IoT) & AI,India,2015.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
