entry_id,title,jurisdiction,year,income,coverage_pct,avg_depth,alignment_score,Human rights & human dignity,"Peaceful, just & interconnected societies",Diversity & inclusiveness,Environment & ecosystem flourishing,Proportionality & do no harm,Safety & security,Fairness & non-discrimination,Sustainability,Right to privacy & data protection,Human oversight & determination,Transparency & explainability,Responsibility & accountability,Awareness & literacy,Multi-stakeholder & adaptive governance,Ethical impact assessment,Ethical governance & stewardship,Data policy,Development & international cooperation,Environment & ecosystem,Gender,Culture,Education & research,Communication & information,Economy & labour,Health & social well-being
a4e5436da8e4,Digital Competences and Basic Knowledge of Computer and Information Science,Slovenia,2023,High income,32.0,2.88,42.2,0.00,3.00,2.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00
1daa8fc166f3,Digital transformation incentives programme of the Slovene Enterprise Fund,Slovenia,2021,High income,32.0,2.88,42.2,0.00,4.00,2.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00,4.00,2.00
e30af017c173,BIFAP,Spain,2001,High income,36.0,2.56,42.0,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,3.00,0.00,3.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
a86558c52818,Operation “Digital Skills”,Bulgaria,2024,Developing,32.0,2.85,42.0,0.00,2.33,3.50,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,2.00
65504eccf0ef,National Strategy for Research Data Management,Denmark,2021,High income,40.0,2.25,42.0,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00,2.50,0.00,2.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
b1fd25d6016d,Addition of Software Specially Designed to Automate the Analysis of Geospatial Imagery to the Export Control Classification Number 0Y521 Series,United States,2019,High income,24.0,3.44,42.0,0.00,2.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
f826df1e711a,Digital Education Action Plan,European Union,2020,Unknown,28.0,3.14,41.9,0.00,3.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,3.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,2.00,0.00
572b36554b7e,Malta Digital Innovation Authority`s Technology Assurance Sandbox,Malta,2021,High income,32.0,2.83,41.9,0.00,2.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,2.00,3.00,3.75,0.00,0.00,3.67,3.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
965daeacd4f3,Proposed Regulatory Framework for Modifications to AI/ML-Based Software as a Medical Device,United States,2019,High income,32.0,2.83,41.9,0.00,2.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,4.00,2.33,0.00,0.00,3.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
db95e77937a6,AI Source List,Canada,2019,High income,12.0,4.33,41.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
d97d4d41224f,Pladenj (System for Standardized Execution of Electronic Data Queries),Slovenia,2018,High income,24.0,3.42,41.7,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,4.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
d007ab1ffdaf,Algorithmic Transparency Recording Standard,United Kingdom,2021,High income,32.0,2.81,41.7,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,4.50,4.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
664f469c41f6,Route 25 Project,Portugal,2022,High income,44.0,1.91,41.7,0.00,2.00,1.00,2.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,2.00,0.00
cbff42b00a4a,Requalification of Women in ICT Professions,Slovenia,2023,High income,36.0,2.50,41.6,2.00,2.00,3.50,0.00,0.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00
94986ca36a57,Cross-sectoral Care Agreement,Netherlands,2023,High income,28.0,3.07,41.4,0.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
31215253fa79,AI Coalition of the Netherlands,Netherlands,2019,High income,28.0,3.07,41.4,0.00,2.50,3.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,4.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,3.00,0.00
34d6457f67cb,CheckEye – AI-based Digital Screening,Ukraine,2025,Developing,28.0,3.07,41.4,0.00,3.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00
ebd8e59331f2,Training for children and young people to strengthen digital competences and to promote natural sciences and technical professions,Slovenia,2023,High income,28.0,3.07,41.4,2.50,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
8141fe2fb3ec,GovTech AI sandbox,Greece,2023,High income,40.0,2.17,41.3,0.00,2.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00,3.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
0e27d3e191bb,National Platform of Technologies and Semiconductors,Romania,2024,High income,32.0,2.75,41.2,0.00,2.50,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.50,0.00
d276902fb5ab,Trilateral French-Japanese-German Research Projects on AI,Germany,2019,High income,40.0,2.15,41.2,2.00,1.50,2.00,0.00,3.00,0.00,2.00,0.00,2.00,2.00,2.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c62437651919,AI Upskilling Fund,United Kingdom,2024,High income,32.0,2.75,41.2,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00,2.00
1131ea327992,ELEVATE Program,Saudi Arabia,2023,High income,32.0,2.75,41.2,2.00,2.50,4.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00
60376d3bd591,Konrad Zuse Schools of Excellence in AI,Germany,2021,High income,32.0,2.75,41.2,0.00,2.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00
20fc7ce416c5,Research and innovation bill,Sweden,2024,High income,36.0,2.44,41.2,0.00,2.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,2.00,2.00
ed9c4749c803,Research Integrity Working Group,Estonia,2019,High income,24.0,3.33,41.1,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,4.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
a732dc4ea4eb,Next-Generation Non-Surgical Neurotechnology Programme,United States,2018,High income,16.0,3.92,40.9,0.00,4.33,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,0.00
f506b7036685,Croatian Association for Artificial Intelligence (CroAI),Croatia,2019,High income,32.0,2.71,40.9,0.00,2.33,4.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.67,4.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.67,0.00,2.00,0.00
24809913a61a,Data Protection Authority,Iceland,2018,High income,28.0,3.00,40.8,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,2.00,3.00,0.00,3.00,0.00,3.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
dfbb153f2ad1,Mauritius AI Council,Mauritius,2022,Developing,28.0,3.00,40.8,0.00,2.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
77812bd80eb9,AI Education Council,Romania,2023,High income,28.0,3.00,40.8,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00
5713b3279939,NeIC Heilsa,Sweden,2021,High income,28.0,3.00,40.8,0.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
06308d1976dd,AI In Primary Education,Serbia,2020,Developing,28.0,3.00,40.8,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,5.00
3f296389de11,"A joint project of the education and learning programme ""Vedliai"" and ""Lietuvos Junior Achievement"" (LJA)",Lithuania,2023,High income,28.0,3.00,40.8,0.00,3.00,2.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,3.00,2.00
729fb119077b,AI chatbot,Malta,2023,High income,20.0,3.60,40.8,0.00,4.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
f8bb5099b244,AiNed – “AI for energy and sustainability”,Netherlands,2021,High income,28.0,2.99,40.7,0.00,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,3.67,0.00
bd665c099cb7,RAM for the Development of Projects in the Area of AI,Serbia,2020,Developing,32.0,2.69,40.7,0.00,3.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,2.50,0.00
084ba2dfc5ad,AI Charter,Luxembourg,2023,High income,32.0,2.69,40.7,2.50,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,2.00,2.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ef9659239d28,Maryland Facial Recognition Law,United States,2020,High income,16.0,3.88,40.6,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3f080ad6f91f,AI for Science Moonshot,Israel,2025,High income,24.0,3.26,40.5,0.00,3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.50,0.00,0.00,0.00,3.75,0.00,4.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
0f4afc9c9300,AI Procurement-in-a-box,United Kingdom,2018,High income,36.0,2.33,40.3,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,2.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00
9316e5ea7f6d,ML and AI Subcommittee,United States,2018,High income,36.0,2.33,40.3,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00,0.00,3.50,0.00,2.00,0.00,0.00,0.00,2.00,0.00,3.50,0.00
d4579b09762a,Non-discrimination by Design,Netherlands,2021,High income,28.0,2.93,40.2,4.00,0.00,0.00,0.00,4.00,0.00,1.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
e2ec02054efe,Emerging Technologies Regulatory Sandbox,Saudi Arabia,2024,High income,28.0,2.93,40.2,0.00,3.00,3.00,0.00,0.00,0.00,2.50,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00
0d668e604ebd,Analysing the impact of AI on educational programmes,Sweden,2023,High income,32.0,2.62,40.2,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00
f514a079d906,Transforming Education Through Technology Masterplan 2030,Singapore,2023,High income,32.0,2.62,40.2,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,2.00
40e570a9d75e,Transformation of work because of AI,Slovenia,2022,High income,32.0,2.62,40.2,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,2.00
cc300711f669,R&D programme on data science and AI in Public Administration,Portugal,2020,High income,32.0,2.62,40.2,0.00,4.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,0.00,4.00,0.00
ba5f00a3bc42,Finnish Centre for AI (FCAI),Finland,2018,High income,32.0,2.62,40.2,0.00,0.00,0.00,3.00,0.00,2.00,0.00,3.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,2.00
74c0f607221c,High Level Advisory Committee on Artificial Intelligence,Greece,2023,High income,36.0,2.31,40.1,2.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,3.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00,1.50,0.00
49c78aecd798,Digital Hub Denmark,Denmark,2018,High income,28.0,2.90,40.0,0.00,1.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00
a2e83d78f21e,AI-Supported Administrative Notification,Austria,2023,High income,32.0,2.60,40.0,0.00,2.33,2.00,0.00,3.00,0.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00
ceb55d5af4d6,NIST AI Public Working Groups,United States,2023,High income,40.0,2.00,40.0,0.00,2.50,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,2.00,2.00,0.00,2.50,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00
f73c3ef0f8b6,Platform Industry 4.0,Germany,2015,High income,20.0,3.50,40.0,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,4.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
efccf98207e0,AI Excellence Centres,Italy,2024,High income,24.0,3.17,39.7,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
17604bf34578,Technology Voucher Programme for Enterprises,Hungary,2016,High income,24.0,3.17,39.7,0.00,3.50,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,3.50,0.00
1c6f568cc798,GATE (Big Data for Smart Society),Bulgaria,2019,Developing,24.0,3.17,39.7,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.50,0.00,0.00,0.00,3.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00
d2b539310435,IndiaAI Compute Capacity,India,2024,Developing,28.0,2.86,39.7,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00,0.00
bff2a6467409,Sandbox on Privacy by Design and Default in AI,Colombia,2020,Developing,16.0,3.75,39.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,2.00,0.00,4.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d6a696a3980e,AI Barometer,United Kingdom,2019,High income,36.0,2.24,39.5,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.67,2.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50,0.00
cda9de508daf,Qualifying Employment in Innovation & Creativity (Personal Tax),Malta,2015,High income,24.0,3.14,39.5,0.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,4.50,0.00,0.00,0.00,4.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
88e9a5e70c3f,National Artificial Intelligence Strategy (NAIS),Costa Rica,2024,Developing,44.0,1.64,39.5,0.00,2.00,1.00,1.00,2.00,2.00,1.00,1.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,2.00
b7ad7069d257,Guidelines for the responsible use of generative AI,Finland,2020,High income,36.0,2.22,39.4,0.00,2.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,2.00,2.33,0.00,3.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
cdff00306159,Agreement Implementation Act 2024,Austria,2024,High income,36.0,2.22,39.4,0.00,3.00,2.00,0.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
f823c8c3190f,Agricultural scenario-pilot to develop AI models2-,Poland,2023,High income,36.0,2.22,39.4,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
c1c7c7845f77,embrAIsme - Improving Conditions and Policies for SMEs to Embrace AI,Austria,2024,High income,36.0,2.22,39.4,0.00,2.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
a58b8d075cc1,Govtech Ecosystem for AI Implementation,Colombia,2020,Developing,32.0,2.52,39.4,0.00,2.50,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,2.67,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
1ac07830d6c7,Data centres in Arnes,Slovenia,2023,High income,28.0,2.81,39.3,0.00,3.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,2.67,3.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
708747929312,DigiSkills Platform,Belgium,2023,High income,28.0,2.81,39.3,0.00,2.67,2.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00
01624c3e8c27,Centers of Excellence in Regulatory Science and Innovation,United States,2013,High income,12.0,4.00,39.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
968c098d84aa,Australia's AI Ethics Framework,Australia,2018,High income,40.0,1.90,39.2,1.00,2.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
7e2fb2be66be,Analytical AI platform to support draft legislation,Czech Republic,2024,High income,32.0,2.50,39.2,0.00,2.00,2.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
1883055c1c21,Master in Artificial Intelligence for Industry 4.0,Malta,2021,High income,32.0,2.50,39.2,0.00,1.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,2.00
9af77f761834,National AI Service Platform,Thailand,2022,Developing,32.0,2.50,39.2,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,2.00
e76e4ba94ef6,Application Hub for a Circular Economy for Plastic Packaging through AI Methods,Germany,2021,High income,12.0,4.00,39.2,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
93794b68f2c7,Health Data Hub,France,2019,High income,32.0,2.50,39.2,0.00,3.50,2.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
6490b7e7cd6e,Memorandum of Understanding,Latvia,2022,High income,24.0,3.08,39.1,0.00,2.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
6e9dd0ef97e3,Allowance for the payment of digital training courses,Czech Republic,2023,High income,32.0,2.47,39.0,0.00,2.00,2.50,0.00,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,2.00
392b3a6e0704,Digital Tech Fund,Luxembourg,2016,High income,32.0,2.44,38.7,0.00,2.50,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,2.50,0.00,0.00,0.00,2.00,0.00,0.00,0.00,3.00,0.00,2.50,0.00
8f39a232df98,Company Level Spaces for Learning and Experimentation with AI (KI Lern- und Experimentierräume),Germany,2019,High income,36.0,2.13,38.6,0.00,2.00,2.50,0.00,0.00,0.00,2.33,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,2.00
ea210e25db82,National Center for Data Processing,Poland,2023,High income,16.0,3.62,38.6,0.00,4.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00
a8958ac33c5f,Testing and experimentation facilities,France,2022,High income,16.0,3.62,38.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00
d65bd232ec58,National AI Research Institutes,United States,2020,High income,28.0,2.71,38.5,0.00,4.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,3.00
9d59d01e7c55,Training Workshop “Artificial Intelligence in Action: Practical Recommendations for the Public Sector and Educational Institutions”,Ukraine,2025,Developing,28.0,2.71,38.5,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00
684cc98e0ffa,Training scholarships,Spain,2024,High income,28.0,2.71,38.5,0.00,2.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,1.00
f4b10a98ceaf,Digital entrepreneurship programme for schoolchildren in grades 5-8 of the Ministry of Economy and Innovation,Lithuania,2023,High income,28.0,2.71,38.5,0.00,2.00,2.50,0.00,0.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,2.00,2.00
5adab10822ba,Chilean Participation Process on AI,Chile,2020,High income,36.0,2.11,38.5,0.00,2.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,3.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,2.00,0.00
84b87b9c0790,Guidance on the use of AI by the public sector,Ireland,2023,High income,36.0,2.11,38.5,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,2.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00
531c1f9e4b15,NITRD Supplement to the President's FY2020 Budget,United States,2019,High income,24.0,3.00,38.4,2.00,4.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00
34ddc52b1ea1,Updated OECD Definition of an AI system,OECD/GPAI,2024,Unknown,24.0,3.00,38.4,4.00,0.00,3.00,0.00,0.00,2.00,3.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
adfdba63f0d0,Accelerating Medicines Partnership,United States,2014,High income,24.0,3.00,38.4,0.00,3.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
2a67266fe6bd,E-course for Basic Competence level in AI for Public Administration Employees,Latvia,2025,High income,24.0,3.00,38.4,0.00,0.00,2.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
